KO27,small_airport,Oakdale Airport,37.75630188,-120.8000031,NA,US
KO43,small_airport,Yerington Municipal Airport,39.0041008,-119.1579971,NA,US
KOAR,small_airport,Marina Municipal Airport,36.68190002,-121.762001,NA,US
KOBE,small_airport,Okeechobee County Airport,27.26280022,-80.84980011,NA,US
KOCF,small_airport,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,NA,US
KOCH,small_airport,A L Mangham Jr. Regional Airport,31.57799911,-94.70950317,NA,US
KOCW,small_airport,Warren Field,35.57049942,-77.04979706,NA,US
KOEA,small_airport,O'Neal Airport,38.68521,-87.543138,NA,US
KOEO,small_airport,L O Simenstad Municipal Airport,45.31000137,-92.69190216,NA,US
KOGA,small_airport,Searle Field,41.11949921,-101.7699966,NA,US
KOGS,small_airport,Ogdensburg International Airport,44.6819,-75.4655,NA,US
KOIC,small_airport,Lt Warren Eaton Airport,42.5666008,-75.52410126,NA,US
KOJC,small_airport,Johnson County Executive Airport,38.84759903,-94.73760223,NA,US
KOKB,small_airport,Oceanside Municipal Airport,33.217947,-117.351683,NA,US
KOKH,small_airport,AJ Eisenberg Airport,48.25149918,-122.6740036,NA,US
KOKK,small_airport,Kokomo Municipal Airport,40.52819824,-86.05899811,NA,US
KOKM,small_airport,Okmulgee Regional Airport,35.66809845,-95.94869995,NA,US
KOKS,small_airport,Garden County Airport/King Rhiley Field,41.401001,-102.355003,NA,US
KOKV,small_airport,Winchester Regional Airport,39.14350128,-78.14440155,NA,US
KOLD,small_airport,Dewitt Field - Old Town Municipal Airport,44.952801,-68.674301,NA,US
KOLV,small_airport,Olive Branch Airport,34.97869873,-89.78690338,NA,US
KOM,small_airport,Komo-Manda Airport,-6.0682,142.8598,OC,PG
KOMK,small_airport,Omak Airport,48.46440125,-119.5179977,NA,US
KONL,small_airport,The O'Neill Municipal John L Baker Field,42.469898,-98.688103,NA,US
KONO,small_airport,Ontario Municipal Airport,44.02050018,-117.0139999,NA,US
KOR,small_airport,Kakoro(Koroko) Airstrip,-7.834666667,146.5335,OC,PG
KORL,small_airport,Orlando Executive Airport,28.5455,-81.332901,NA,US
KORS,small_airport,Orcas Island Airport,48.70819855,-122.9100037,NA,US
KOSC,small_airport,Oscoda Wurtsmith Airport,44.451599,-83.394096,NA,US
KOUN,small_airport,University of Oklahoma Westheimer Airport,35.2456,-97.472099,NA,US
KOVE,small_airport,Oroville Municipal Airport,39.4878006,-121.6220016,NA,US
KOWA,small_airport,Owatonna Degner Regional Airport,44.12340164,-93.26059723,NA,US
KOWK,small_airport,Central Maine Airport of Norridgewock,44.71549988,-69.86650085,NA,US
KOXB,small_airport,Ocean City Municipal Airport,38.3103981,-75.12400055,NA,US
KOXC,small_airport,Waterbury Oxford Airport,41.47859955,-73.1352005,NA,US
KOXD,small_airport,Miami University Airport,39.50230026,-84.78440094,NA,US
KOYM,small_airport,St Marys Municipal Airport,41.41249847,-78.50260162,NA,US
KOZA,small_airport,Ozona Municipal Airport,30.73530006,-101.2030029,NA,US
KP-0029,small_airport,Samjiyŏn Airport,41.907132,128.409834,AS,KP
KP04,small_airport,Bisbee Municipal Airport,31.36400032,-109.8830032,NA,US
KP10,small_airport,Polacca Airport,35.79169846,-110.4229965,NA,US
KP13,small_airport,San Carlos Apache Airport,33.3531,-110.667,NA,US
KP14,small_airport,Holbrook Municipal Airport,34.94070053,-110.1380005,NA,US
KP33,small_airport,Cochise County Airport,32.24539948,-109.8949966,NA,US
KPAN,small_airport,Payson Airport,34.25680161,-111.3389969,NA,US
KPAO,small_airport,Palo Alto Airport of Santa Clara County,37.46110153,-122.1149979,NA,US
KPBX,small_airport,Pike County-Hatcher Field,37.5617981,-82.56639862,NA,US
KPDC,small_airport,Prairie Du Chien Municipal Airport,43.01929855,-91.123703,NA,US
KPE,small_airport,Yapsiei Airport,-4.628055556,141.0941667,OC,PG
KPEQ,small_airport,Pecos Municipal Airport,31.38240051,-103.5110016,NA,US
KPGR,small_airport,Kirk Field,36.06290054,-90.50779724,NA,US
KPHD,small_airport,Harry Clever Field,40.47090149,-81.41970062,NA,US
KPHH,small_airport,Robert F Swinnie Airport,33.4516983,-79.52619934,NA,US
KPHK,small_airport,Palm Beach County Glades Airport,26.78499985,-80.69339752,NA,US
KPHN,small_airport,St Clair County International Airport,42.9109993,-82.52890015,NA,US
KPHP,small_airport,Philip Airport,44.04859924,-101.598999,NA,US
KPHT,small_airport,Henry County Airport,36.33819962,-88.38289642,NA,US
KPIM,small_airport,Harris County Airport,32.84069824,-84.88240051,NA,US
KPKD,small_airport,Park Rapids Municipal Konshok Field,46.9006,-95.073095,NA,US
KPKF,small_airport,Park Falls Municipal Airport,45.95500183,-90.42440033,NA,US
KPL,small_airport,Kapal Airport,-8.630184,142.823756,OC,PG
KPLK,small_airport,M. Graham Clark Downtown Airport,36.62590027,-93.22889709,NA,US
KPLR,small_airport,St Clair County Airport,33.55879974,-86.24909973,NA,US
KPMB,small_airport,Pembina Municipal Airport,48.94250107,-97.24079895,NA,US
KPMH,small_airport,Greater Portsmouth Regional Airport,38.84049988,-82.84729767,NA,US
KPMP,small_airport,Pompano Beach Airpark,26.24710083,-80.11109924,NA,US
KPNN,small_airport,Princeton Municipal Airport,45.20069885,-67.56439972,NA,US
KPOC,small_airport,Brackett Field,34.09159851,-117.7819977,NA,US
KPOF,small_airport,Poplar Bluff Municipal Airport,36.77389908,-90.32489777,NA,US
KPOY,small_airport,Powell Municipal Airport,44.86719894,-108.7929993,NA,US
KPPA,small_airport,Perry Lefors Field,35.61299896,-100.9960022,NA,US
KPPF,small_airport,Tri-City Airport,37.32989883,-95.5062027,NA,US
KPPO,small_airport,La Porte Municipal Airport,41.57249832,-86.73449707,NA,US
KPQL,small_airport,Trent Lott International Airport,30.46279907,-88.52919769,NA,US
KPRO,small_airport,Perry Municipal Airport,41.82799911,-94.15989685,NA,US
KPSF,small_airport,Pittsfield Municipal Airport,42.4268,-73.2929,NA,US
KPSK,small_airport,New River Valley Airport,37.13729858,-80.67849731,NA,US
KPSN,small_airport,Palestine Municipal Airport,31.77969933,-95.70629883,NA,US
KPSO,small_airport,Stevens Field,37.28630066,-107.0559998,NA,US
KPSX,small_airport,Palacios Municipal Airport,28.72750092,-96.25099945,NA,US
KPTB,small_airport,Dinwiddie County Airport,37.18379974,-77.50740051,NA,US
KPTN,small_airport,Harry P Williams Memorial Airport,29.70949936,-91.33899689,NA,US
KPTT,small_airport,Pratt Regional Airport,37.70159912,-98.74690247,NA,US
KPTV,small_airport,Porterville Municipal Airport,36.02959824,-119.0630035,NA,US
KPTW,small_airport,Heritage Field,40.239601,-75.556702,NA,US
KPUC,small_airport,Carbon County Regional/Buck Davis Field,39.61389923,-110.7509995,NA,US
KPVC,small_airport,Provincetown Municipal Airport,42.07189941,-70.2213974,NA,US
KPVF,small_airport,Placerville Airport,38.7242012,-120.7529984,NA,US
KPVW,small_airport,Hale County Airport,34.16809845,-101.7170029,NA,US
KPWA,small_airport,Wiley Post Airport,35.53419876,-97.64710236,NA,US
KPWD,small_airport,Sher-Wood Airport,48.79029846,-104.5339966,NA,US
KPYM,small_airport,Plymouth Municipal Airport,41.909,-70.728798,NA,US
KQL,small_airport,Kol Airport,-5.731166667,144.846,OC,PG
KRAC,small_airport,John H Batten Airport,42.76060104,-87.81520081,NA,US
KRBD,small_airport,Dallas Executive Airport,32.68090057,-96.86820221,NA,US
KRBG,small_airport,Roseburg Regional Airport,43.23880005,-123.3560028,NA,US
KRBW,small_airport,Lowcountry Regional Airport,32.92100143,-80.64060211,NA,US
KRCK,small_airport,H H Coffield Regional Airport,30.63159943,-96.98970032,NA,US
KRCR,small_airport,Fulton County Airport,41.06560135,-86.18170166,NA,US
KRCT,small_airport,Nartron Field,43.90000153,-85.51670074,NA,US
KREO,small_airport,Rome State Airport,42.57770157,-117.8850021,NA,US
KRFG,small_airport,Rooke Field,28.2936,-97.322998,NA,US
KRHV,small_airport,Reid-Hillview Airport of Santa Clara County,37.332901,-121.8190002,NA,US
KRJ,small_airport,Karawari Airstrip,-4.596666667,143.5225,OC,PG
KRKD,small_airport,Knox County Regional Airport,44.06010056,-69.09919739,NA,US
KRKP,small_airport,Aransas County Airport,28.08679962,-97.04460144,NA,US
KRKW,small_airport,Rockwood Municipal Airport,35.92229843,-84.68969727,NA,US
KRNC,small_airport,Warren County Memorial Airport,35.69869995,-85.84380341,NA,US
KRNT,small_airport,Renton Municipal Airport,47.49309921,-122.2160034,NA,US
KROG,small_airport,Rogers Municipal Airport-Carter Field,36.37229919,-94.10690308,NA,US
KROX,small_airport,Roseau Municipal Rudy Billberg Field,48.85599899,-95.6969986,NA,US
KRPD,small_airport,Rice Lake Regional Airport - Carl's Field,45.423024,-91.773127,NA,US
KRPX,small_airport,Roundup Airport,46.475095,-108.541497,NA,US
KRQB,small_airport,Roben Hood Airport,43.72259903,-85.50409698,NA,US
KRQO,small_airport,El Reno Regional Airport,35.47269821,-98.00579834,NA,US
KRRL,small_airport,Merrill Municipal Airport,45.19889832,-89.71289825,NA,US
KRRT,small_airport,Warroad International Memorial Airport,48.94139862,-95.3483963,NA,US
KRSN,small_airport,Ruston Regional Airport,32.514187,-92.588517,NA,US
KRTN,small_airport,Raton Municipal Airport / Crews Field,36.741501,-104.501999,NA,US
KRU,small_airport,Kerau Airport,-8.271612,147.071899,OC,PG
KRUQ,small_airport,Mid-Carolina Regional Airport,35.645901,-80.520302,NA,US
KRVL,small_airport,Mifflin County Airport,40.67739868,-77.62680054,NA,US
KRXE,small_airport,Rexburg Madison County Airport,43.8339,-111.805002,NA,US
KRZL,small_airport,Jasper County Airport,40.94789886,-87.18260193,NA,US
KS03,small_airport,Ashland Municipal Airport-Sumner Parker Field,42.190265,-122.660648,NA,US
KS05,small_airport,Bandon State Airport,43.08649826,-124.4079971,NA,US
KS21,small_airport,Sunriver Airport,43.87630081,-121.4530029,NA,US
KS33,small_airport,Madras Municipal Airport,44.67020035,-121.1549988,NA,US
KS39,small_airport,Prineville Airport,44.28699875,-120.9039993,NA,US
KS80,small_airport,Idaho County Airport,45.9426,-116.123001,NA,US
KSAA,small_airport,Shively Field,41.444901,-106.823997,NA,US
KSAD,small_airport,Safford Regional Airport,32.85480118,-109.6350021,NA,US
KSAR,small_airport,Sparta Community Hunter Field,38.14889908,-89.69869995,NA,US
KSBM,small_airport,Sheboygan County Memorial Airport,43.76959991,-87.85140228,NA,US
KSBS,small_airport,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,NA,US
KSBX,small_airport,Shelby Airport,48.54069901,-111.8710022,NA,US
KSCB,small_airport,Scribner State Airport,41.61029816,-96.62989807,NA,US
KSDL,small_airport,Scottsdale Airport,33.6228981,-111.9110031,NA,US
KSEE,small_airport,Gillespie Field,32.82619858,-116.9720001,NA,US
KSEF,small_airport,Sebring Regional Airport,27.45639992,-81.3423996,NA,US
KSEG,small_airport,Penn Valley Airport,40.8205986,-76.86389923,NA,US
KSEM,small_airport,Craig Field,32.34389877,-86.9878006,NA,US
KSEP,small_airport,Stephenville Clark Regional Airport,32.215302,-98.177696,NA,US
KSER,small_airport,Freeman Municipal Airport,38.92359924,-85.90740204,NA,US
KSEZ,small_airport,Sedona Airport,34.84859848,-111.788002,NA,US
KSFM,small_airport,Sanford Seacoast Regional Airport,43.39390182,-70.70800018,NA,US
KSFZ,small_airport,North Central State Airport,41.92079926,-71.49140167,NA,US
KSGT,small_airport,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,NA,US
KSHN,small_airport,Sanderson Field,47.23360062,-123.1480026,NA,US
KSIK,small_airport,Sikeston Memorial Municipal Airport,36.89889908,-89.5617981,NA,US
KSIV,small_airport,Sullivan County Airport,39.1147,-87.448303,NA,US
KSJN,small_airport,St Johns Industrial Air Park,34.51860046,-109.3789978,NA,US
KSKX,small_airport,Taos Regional Airport,36.45819855,-105.6719971,NA,US
KSLB,small_airport,Storm Lake Municipal Airport,42.59730148,-95.24069977,NA,US
KSLG,small_airport,Smith Field,36.19189835,-94.48999786,NA,US
KSLO,small_airport,Salem-Leckrone Airport,38.642899,-88.964203,NA,US
KSLR,small_airport,Sulphur Springs Municipal Airport,33.15980148,-95.62110138,NA,US
KSMD,small_airport,Smith Field,41.14339828,-85.15280151,NA,US
KSMS,small_airport,Sumter Airport,33.99499893,-80.36129761,NA,US
KSNK,small_airport,Winston Field,32.690212,-100.948918,NA,US
KSNL,small_airport,Shawnee Regional Airport,35.35789871,-96.94280243,NA,US
KSOP,small_airport,Moore County Airport,35.237184,-79.389381,NA,US
KSOW,small_airport,Show Low Regional Airport,34.265049,-110.007084,NA,US
KSP,small_airport,Kosipe Airport,-8.450716,147.209195,OC,PG
KSPA,small_airport,Spartanburg Downtown Memorial Airport,34.91569901,-81.95649719,NA,US
KSPF,small_airport,Black Hills Airport-Clyde Ice Field,44.4803009,-103.7829971,NA,US
KSPG,small_airport,Albert Whitted Airport,27.7651,-82.626999,NA,US
KSPW,small_airport,Spencer Municipal Airport,43.16550064,-95.20279694,NA,US
KSQI,small_airport,Whiteside County Airport - Joseph H Bittorf Field,41.742802,-89.6763,NA,US
KSQL,small_airport,San Carlos Airport,37.51190186,-122.25,NA,US
KSTE,small_airport,Stevens Point Municipal Airport,44.54520035,-89.53029633,NA,US
KSTK,small_airport,Sterling Municipal Airport,40.613497,-103.263833,NA,US
KSUA,small_airport,Witham Field,27.18169975,-80.22109985,NA,US
KSUD,small_airport,Stroud Municipal Airport,35.78960037,-96.65570068,NA,US
KSUE,small_airport,Door County Cherryland Airport,44.84370041,-87.42150116,NA,US
KSUW,small_airport,Richard I Bong Memorial Airport,46.688612,-92.095041,NA,US
KSVC,small_airport,Grant County Airport,32.632293,-108.154263,NA,US
KSVE,small_airport,Susanville Municipal Airport,40.375702,-120.572998,NA,US
KSVH,small_airport,Statesville Regional Airport,35.76530075,-80.9539032,NA,US
KSWW,small_airport,Avenger Field,32.4673996,-100.4670029,NA,US
KSYI,small_airport,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,NA,US
KSYV,small_airport,Sylvester Airport,31.55850029,-83.89569855,NA,US
KT03,small_airport,Tuba City Airport,36.091146,-111.38286,NA,US
KTAD,small_airport,Perry Stokes Airport,37.25939941,-104.3410034,NA,US
KTBR,small_airport,Statesboro Bulloch County Airport,32.48270035,-81.73690033,NA,US
KTC,small_airport,Katiola Airport,8.132858,-5.06487,AF,CI
KTDO,small_airport,Ed Carlson Memorial Field South Lewis County Airport,46.47719955,-122.8059998,NA,US
KTDW,small_airport,Tradewind Airport,35.16989899,-101.8259964,NA,US
KTDZ,small_airport,Toledo Executive Airport,41.56489944,-83.4822998,NA,US
KTEX,small_airport,Telluride Regional Airport,37.9538002,-107.9079971,NA,US
KTHA,small_airport,Tullahoma Regional Arpt/Wm Northern Field,35.38010025,-86.24639893,NA,US
KTHM,small_airport,Thompson Falls Airport,47.57350159,-115.2809982,NA,US
KTHV,small_airport,York Airport,39.917,-76.873001,NA,US
KTKX,small_airport,Kennett Memorial Airport,36.22589874,-90.03659821,NA,US
KTLR,small_airport,Mefford Field,36.15629959,-119.3259964,NA,US
KTMA,small_airport,Henry Tift Myers Airport,31.42900085,-83.4885025,NA,US
KTMK,small_airport,Tillamook Airport,45.41820145,-123.814003,NA,US
KTNP,small_airport,Twentynine Palms Airport,34.133901,-115.947347,NA,US
KTNT,small_airport,Dade Collier Training and Transition Airport,25.86179924,-80.89700317,NA,US
KTNU,small_airport,Newton Municipal Airport,41.67440033,-93.021698,NA,US
KTNX,small_airport,Tonopah Test Range Airport,37.79880142,-116.7809982,NA,US
KTOA,small_airport,Zamperini Field,33.80339813,-118.3399963,NA,US
KTOC,small_airport,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,NA,US
KTOR,small_airport,Torrington Municipal Airport,42.0644989,-104.1529999,NA,US
KTPF,small_airport,Peter O Knight Airport,27.91559982,-82.44930267,NA,US
KTRL,small_airport,Terrell Municipal Airport,32.70920181,-96.26740265,NA,US
KTSP,small_airport,Tehachapi Municipal Airport,35.13499832,-118.439003,NA,US
KTVF,small_airport,Thief River Falls Regional Airport,48.06570053,-96.18499756,NA,US
KTVI,small_airport,Thomasville Regional Airport,30.90159988,-83.88130188,NA,US
KTYL,small_airport,Taylor Airport,34.45280075,-110.1149979,NA,US
KU07,small_airport,Bullfrog Basin Airport,37.547827,-110.712898,NA,US
KU14,small_airport,J. Randy McKnight Nephi Municipal Airport,39.73681,-111.870063,NA,US
KU34,small_airport,Green River Municipal Airport,38.96139908,-110.2269974,NA,US
KU55,small_airport,Panguitch Municipal Airport,37.84519958,-112.3919983,NA,US
KU70,small_airport,Cascade Airport,44.49380112,-116.0159988,NA,US
KUBS,small_airport,Columbus Lowndes County Airport,33.4654007,-88.38030243,NA,US
KUCY,small_airport,Everett-Stewart Regional Airport,36.38180161,-88.98539734,NA,US
KUDD,small_airport,Bermuda Dunes Airport,33.74840164,-116.2750015,NA,US
KUES,small_airport,Waukesha County Airport,43.04100037,-88.23709869,NA,US
KUGN,small_airport,Waukegan National Airport,42.42219925,-87.86789703,NA,US
KUIL,small_airport,Quillayute Airport,47.93659973,-124.5630035,NA,US
KUKF,small_airport,Wilkes County Airport,36.22280121,-81.09829712,NA,US
KUKT,small_airport,Quakertown Airport,40.4352,-75.381897,NA,US
KULM,small_airport,New Ulm Municipal Airport,44.31959915,-94.50229645,NA,US
KUNI,small_airport,Ohio University Snyder Field,39.21099854,-82.23139954,NA,US
KUNU,small_airport,Dodge County Airport,43.42660141,-88.70320129,NA,US
KUOS,small_airport,Franklin County Airport,35.20510101,-85.89810181,NA,US
KUP,small_airport,Kupiano Airport,-10.0736,148.218,OC,PG
KUTA,small_airport,Tunica Municipal Airport,34.68099976,-90.34670258,NA,US
KUUU,small_airport,Newport State Airport,41.532398,-71.281502,NA,US
KUVA,small_airport,Garner Field,29.2112999,-99.74359894,NA,US
KUX,small_airport,Kuyol Airport,-5.372361111,141.6238889,OC,PG
KUZA,small_airport,Rock Hill - York County Airport,34.9878006,-81.05719757,NA,US
KVAY,small_airport,South Jersey Regional Airport,39.942902,-74.845703,NA,US
KVCV,small_airport,Southern California Logistics Airport,34.59749985,-117.3830032,NA,US
KVDI,small_airport,Vidalia Regional Airport,32.19269943,-82.37120056,NA,US
KVE,small_airport,Kitava Airport,-8.6285,151.327,OC,PG
KVHN,small_airport,Culberson County Airport,31.05780029,-104.7839966,NA,US
KVIH,small_airport,Rolla National Airport,38.12739944,-91.76950073,NA,US
KVJI,small_airport,Virginia Highlands Airport,36.687099,-82.033302,NA,US
KVKS,small_airport,Vicksburg Municipal Airport,32.23929977,-90.92839813,NA,US
KVLA,small_airport,Vandalia Municipal Airport,38.99150085,-89.16619873,NA,US
KVNC,small_airport,Venice Municipal Airport,27.07159996,-82.44029999,NA,US
KVQQ,small_airport,Cecil Airport,30.21870041,-81.87670136,NA,US
KVSF,small_airport,Hartness State (Springfield) Airport,43.34360123,-72.51730347,NA,US
KVYS,small_airport,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,NA,US
KW05,small_airport,Gettysburg Regional Airport,39.841222,-77.274699,NA,US
KW28,small_airport,Sequim Valley Airport,48.09809875,-123.1869965,NA,US
KW99,small_airport,Grant County Airport,38.99489975,-79.14589691,NA,US
KWAL,small_airport,Wallops Flight Facility Airport,37.94020081,-75.46640015,NA,US
